제목,날짜,작성일,작성자,댓글
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 00:25:00,마계지존,조국님처럼 깨끗한 정치인이 세상에 어디있다고 털어서 먼지 안나오는 사람이 어디있냐... 털때마다 나오는 건 좀 그렇긴 하지만 털어도 너무 털었어...
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 00:53:00,grg2k11,@마계지존 ㅎㅎㅎ 그러냐? 지존의 말씀을 듣고도 모르겠냐? 그건 자가당착이고 모순인게야. 그 칼로 그 방패를 찔러 보라고 했어야지 등신들아.. 모순투성이의 말 장난에 놀아난 금수저의 탈을 쓴 흙수저들의 착각.. 금수저가 왜 흙수저를 위하는 척하는지 아니? ... 알리가 없지 .. 그러니 저런 소릴 하지.. 이 놈들아 먼지아닌 것이 어디 있더냐. 그는확실히 더러운 먼지니라. ..수저라면 그저 모두 수저일 뿐이니라. 착각들 마라!!
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:38:00,권오관,"만지당 잘한다,,,역시 만지당 답다. 그래야 내년에 어떻게 될지... 서광이 보인다~~ 앗싸~~!ㅎㅎ
만지당이 개혁할리가 만무하고, 국짊당이 헛발질하는 어부지리만 노릴수 밖에..."
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:29:00,노벨문학상,"[국민이 본 민주당 초파리 5인방]

그동안 설왕설래 말이 많았다. 아무말대잔치에 중심이 없는 것처럼, 그것은 결국 민주당 초파리 5인방의 탄생을 예고했다.

첫째, 박원순 성추행 사건을 기정사실로 받아들이는 모순이 있다. 비서관이 박원순의 어깨에 손을 올리고, 팔짱을 낀 동영상이 있다.

남자가 여자 몸에 손을 대면 성추행이고, 여자가 남자 몸에 손을 대면 성추행이 아닌가?

하지만 누구도 이 모순을 지적하지 않았다. 박원순 생일 동영상은 내가 보기엔 애정 관계로 추정할 수 있는 내용이다.

둘째, 박영선 남편은 이명박 정권 때 실직하여 일본으로 건너갔다. 기거할 집이 필요했다. 그렇게 구매한 집을 나중에 여러 상황으로 팔지 않으면서 월세를 받았다.

이 주장은 상당한 개연성에 근거한다. 최악이라야 일본 투자이다.

반면, 5세훈은 서울시장 직위를 이용해 건설건교통부에 '택지개발지구'로 지정을 요청했고, 그 보상금으로 36억 5천만 원의 국민 혈세를 받았다.

36억 5천만 원이 뉘 집 강아지 이름인가? 국민은[국민이 본 민주당 초파리 5인방]

그동안 설왕설래 말이 많았다. 아무말대잔치에 중심이 없는 것처럼, 그것은 결국 민주당 초파리 5인방의 탄생을 예고했다.

첫째, 박원순 성추행 사건을 기정사실로 받아들이는 모순이 있다. 비서관이 박원순의 어깨에 손을 올리고, 팔짱을 낀 동영상이 있다.

남자가 여자 몸에 손을 대면 성추행이고, 여자가 남자 몸에 손을 대면 성추행이 아닌가?

하지만 누구도 이 모순을 지적하지 않았다. 박원순 생일 동영상은 내가 보기엔 애정 관계로 추정할 수 있는 내용이다.

둘째, 박영선 남편은 이명박 정권 때 실직하여 일본으로 건너갔다. 기거할 집이 필요했다. 그렇게 구매한 집을 나중에 여러 상황으로 팔지 않으면서 월세를 받았다.

이 주장은 상당한 개연성에 근거한다. 최악이라야 일본 투자이다.

반면, 5세훈은 서울시장 직위를 이용해 건설건교통부에 '택지개발지구'로 지정을 요청했고, 그 보상금으로 36억 5천만 원의 국민 혈세를 받았다.

36억 5천만 원이 뉘 집 강아지 이름인가? 국민은 누구에게 분노해야 하는가?

셋째, 부동산 실패를 물고 늘어진다. 부동산 정책을 구멍가게 운영쯤으로 생각하는 인간들은 제발 128기가짜리 외장 하드라도 머리에 꽂고 다니시기 바란다.

언론도 마찬가지다. 돌아선 민심이라고 하는데, 내가 보기에 그 민심이라는 것이 실체가 미약하다. 심지어 권력의 금단증상을 겪고 있는 반대 세력의 프레임을 기사라며 졸필의 물찌똥을 싼다.

넷째, 이번 보궐선거 결과를 놓고 LH직원 투자가 결정적인 패인이라고 설레발을 친다. 그 설레발에게 묻는다.
LH직원 투자 의혹과 관련하여 여당 정치인이 연루되었나?

다섯째, 특히 초파리 5인방은 조국 때문에 참패했다고 말한다. 조국이 법무부 장관 재임 기간 중에 식구들 의혹이 발생했나?

정치는 '최선'을 선택하는 것이 아니다. 누구나 도덕적 흠결은 있다. 그래서 정치는 '최악'과 '차악' 중에서 선택하는 것이다. 초파리 5인방은 정치의 기본도 모른다.

나는 이번 재보궐 선거 참패는 국민이 무식한 결과라고 판단한다.

미안하지만 국민은 무식하다. 눈에 보이고, 귀에 들어오는 내용조차 제대로 갈무리를 할 줄 모른다. 제발 개돼지처럼 처먹지만 말고, 책 좀 읽어라.

흔히 보수는 부패로 망하고, 진보는 분열로 망한다고 한다.

누가 봐도 야당이 침소봉대하는 사안에 스스로 없는 결자해지를 부르짖는 초파리 5인방의 행태는 분노를 넘어 보기 딱하다.

민주당 초파리 5인방의 수준이 이것밖에 안 되는구나, 싶어 절망했다. 애석하지만 이 초파리 5인방들은 다음 선거에서 손절해야 한다."
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:41:00,권오관,"@노벨문학상 그래~~ 잘 낫슈~! 그렇게만 계속 선동질 해주세요.. 결과는 내년에 알게 되거요...
당신네들의 그런 위선과 선동에 개돼지들도 이제 눈치 챘는데 우짠다요~~? ㅎㅎ"
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 00:19:00,마계지존,@권오관 박원순이 피해자에게 보낸 문자를 보고 그 사진을 보면 느낌이 틀리실듯...
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:28:00,-,"기렉아...民心이 아니고 개돼지心이니라.
개혁에 발악하는 개검과 쓰레기 포장지제조사인 조중동, 그리고 토착왜구인 국민의짐의 합작품이니라.
아직 멀었느니라. 개돼지취급받으며 더 고생하고 지옥같은 시기를 거쳐야 정신 차릴까 말까.

개돼지들ㅉㅉㅉ 愚民 이요 愚衆이요 한심한 무리들...
한줌쌀 축내는 쥐서너마리가 귀찮다고 하이에나를 집안에 들이는 멍청하기 짝이 없는 백성들.
개고생을 더해 봐야 정신을 차릴라나ㅉㅉㅉ

이런 글쓰면 전남에 사느니 머니 할까 밝히노라 서울 송파소재한 재건축된 중형아파트에 사느라.~~~"
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 00:22:00,마계지존,@- 누가 개 돼지가 될지는 지나보면 알겠지...
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-14 02:20:00,-,@마계지존 자네 에미한테 물어 보게나.^^
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:08:00,방승준,민심의 거짓언어를 쓰면서 누구를 대변하려하는가?
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 22:00:00,cha,"진정 나라를 생각하고 공정과 정의를 원한다면 문재인으로 부터 결별을 선언해야 한다.
문재인과 주사파들은 공산주의 사상 원조인 ""계급투쟁론""에 사로잡힌 자들이다.
이것이 저들의 종교이다.
저들은 대화나 토론으로는 결코 변하지 않고, 이번 선거에서 졌다고 해서 생각이 달라질 것은 1도 없다.

저들이 세력이 약해질 떄에는 투쟁, 선동, 패악질을 일삼지만
저들이 완장을 찰 때에는 지배계층과 피지배계층 2 계급으로 나눈 후,

자기들은 위안부 피를 빨아먹고
서류를 조작해서 자녀를 대학보내고
자녀 탈영 방조
탈북자 눈 감기고 사지로 보내고
신내림 빙자해서 공문서 지우고, 등등을 해도 괜찮지만

아랫사람들은 개, 돼지로 생각하고 끊임없이 선동
집값을 올려, 세금올리면서 서금 거둔 것으로 조금 씩 나눠주고
빈부격차를 더 높여 국민들에게 괴리감을 주고
자기들은 억룰린 자로 코스프레 하는 자들이다.

마치 일본에 아파트를 갖고 있지만 서울에는 가난하게 사는 척,
남이 볼떄 떨어진 신발을 끌고 다니면서, 뒤로 가서는 여비서를 주무르는 자들,
인간이기를 포기한 자들이다.

여당의원들은 ""국민과의 소통"" 보다
저 썩어빠진 좌빨 무리들로 부터 독립을 해야
이번 선거에 분노투표에 참여한 젊은이들로 부터 지지를 받고
10년~20년 후 당신들의 세상을 만날 것이다."
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 11:11:00,새벽입니다,@cha 똥 싸는 소리를 길게도 썼네..
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 11:26:00,Se Woo Park,@새벽입니다 이 자석 위안부 피 빨아먹을 노오무네.
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-13 09:25:00,CASSANDRA,"@cha 민주당, 좌파 정치 무리 ==> 글루밍 적폐
글루밍 성폭력이라 하면 어린애들에게 다가서서 친근하게 대해주고,
대화도 해주고, 다 들어주는 척하면서 자기들 욕심을 채우는 범죄..
민주당, 좌파 정치인들은 서민들, 청년들, 약자들의 얘기를 들어주는 척,
다가서고, 친근하게 챙겨 주는 척하면서...뒤에서는 자기네들 욕심..
성적 욕심, 부의 욕심, 권력 욕심을 다 챙기는 범죄인들...
이제 국민들이 글루밍 적폐인 민주당에 완전 속아서 엉망이 됐다고 깨달은 거지...
작년 총선까지는 글루밍에 속았고..."
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 21:46:00,안티,나한테 좋은 생각이 있다. 쪼구기를 당대표로 추대하면 돼. 대깨문들 감읍하고 좋아할 거야 ㅋㅋㅋ
아직도 ‘민심과 간극’ 못 좁히는 민주당,2021-04-12 21:12:00,2021-04-12 21:39:00,Harry Oh,"아직도 보선참패의 늪에서 교훈을 얻지 못한 민주당 참으로 한심하다
기득권을 내려놓길 거부하는 노땅들은 전부 물러나라. 초선의원을 공격하며 니들이 감히 조국을 욕해? 라고 개무시 하는 직태를 보라. 180석 타령하며 검찰개혁이 어쩌구 하며 아직도 민심을 모르니..
니들은 대선도 졌다
180석의 오만에서 벗어나지 못했다"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-08 10:57:00,lordo****,기렉아 똥같은 기사로 선동질할 생각 꿈도 꾸지마라.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-08 10:47:00,김송,대한민국의 보수는 진정한 보수는 김대중 뿐 이었다~그들은 보수를 가장한 수구친일일 뿐이다.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-08 00:03:00,Nono,경향 좌파신문 한겨ㄹㅖ 저리가라네
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 22:23:00,hyun****,좋은말로 보수지 실제는 시대변화에 무디고 지적능력이 떨어진 노인들이 많은부분을 차지하다 점차 사망하니 줄어드는것 뿐이지.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 22:13:00,자자,여론조사 웃기고 자빠졌다. 여론조사 전화받아봤어? 전화벨이 울려 받으면 질문— 당신이 점 더 낫다고 생각하는 정당은 1번 민주당. 2번 국민의 힘—2번 누르면 당신은 조사대상이 아닙니다- 전화끊김. 여론조사 웃기고 자빠졌다. 저걸 믿는 건 진보만 믿는다. 보수들아 여론조사 믿지마라. 그냥 좌빨들의 선동이다. 통계청장 갈아치우는 것봐라. 정부 모든게 그냥 다 거짓이다.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 20:22:00,등대지기,"찌그러진 달빛아래 무뇌충 잡견 좀비들...더불어 만지다,쑤시다 못해, 똥개 처럼 돈 될만한 정보 보이면 , 물불 안가리고 한다리 들고 오줌 깔기며 오만군데 영역 표시 하였구나 ...파란지붕 에 사는 떼거리들은 사전 조사해보니 없다 ? 확신해서 조사해보라 했나? .. 똥창부터,국개의원, 공무원 ,민간인 할것없이 특검해서 불법 위장농지 몸통부터 깃털 차명까지 모조리 밝혀내어 족쳐라 ,그렇지 못하면, 대대손손 채마밮 일구며 근근히 살아온 우리네 민초들은 제2 동학 혁명으로 반드시 응징 할것이라 확신한다......광기 어린 지역 토호 우두머리 넌 왜 말이없니 니 관할에서 난 사건인데.."
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 18:52:00,부자,"토착왜구 ㆍ수구꼴통ᆢ
국민의짐"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 16:30:00,-,"토착왜구들과 국민의짐 불안에 떨며 ""덴노 헤이카 반자이~~"" 를 외치는 모습이 보이는 구만ㅋ

토착왜구들 국짐당 다음 대선에서도 엿 쳐먹으면 왜구의 후예들 답게 장렬하게 셋푸쿠~ 알지?

왜구들이니까 설명은 안한다. 김종인이나 주호영이가 카이샤쿠 역은 해줄 거다 아마. ㅋ"
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 16:11:00,ilk,지금 민주당이 진보인가? 진보가 모두 얼어죽었는가 보다. 진보는 무슨 진보? 개털진보.
"대선지지층, 진보가 보수보다 처음으로 앞선다",2021-03-07 08:24:00,2021-03-07 16:07:00,bk****,"진보-좌파 : 일본 극혐, 친 중국-북한
미국과는 사안에 따라서 협력
(안보상 한미 동맹은 기본적으로 유지)
보수-우익 : 공산주의/국가 극혐, 친 미국
친 일본 및 한미동맹 철저유지
그런데, 서양에서는 한국인의 이와 같은 좌/우 대립적 개념을 이해하기 힘들어 합니다. 서구식 사고방식으로는 진보/보수 혹은 공산~사회주의 대 자유민주주의를 대체로 경제적인 개념을 가치판단 기준으로 구분해서 말한다고 보면 됩니다.
즉, 진보/좌파는 사회주의식 경제체제(계획경제와 기업의 국유화를 중심으로 하는 경제구조 우선주의)를 추구하며 보수/우익은 자유로운 시장 거래, 사유재산 인정 기반의 자본주의 경제체제를 지향한다는 식 입니다. 그런 그들이 보기엔 한국에서 보수는 친일 수구 토착왜구 라고 보는 것과 진보 좌익은 친 공산당, 친 북한/ 친 중공(중국 공산당을 의미함).... 한 마디로 ㅃㄱㅇ 라는 식으로 서로 상대방을 매도하는 것을 이해하기 어렵다고 하는 것이지요.
물론 그들도 한국의 근 현대사를 조금만 관심있게 들여다 보면 비로소 납득이 가게 될겁니다."
